Gambler #,Round #,OptimalArm,Average reward, Times optimal action picked,Probability of Picking Optimal
3,1000,2,79.0,465,0.6527487619772431,0.9247035651806074
3,1100,2,87.5,526,0.6456066197394208,0.9247035651806074
3,1200,2,96.9,598,0.6940050223606737,0.9247035651806074
3,1300,2,106.1,665,0.6977572626224209,0.9247035651806074
3,1400,2,114.8,732,0.7164202894373051,0.9247035651806074
3,1500,2,123.9,807,0.7251495476465574,0.9247035651806074
3,1600,2,133.0,877,0.7384533779272449,0.9247035651806074
3,1700,2,142.0,952,0.7602731944672677,0.9247035651806074
3,1800,2,150.8,1023,0.7415103822707317,0.9247035651806074
3,1900,2,160.2,1105,0.8102291398409225,0.9247035651806074
3,2000,2,169.6,1194,0.8588249038812681,0.9247035651806074
3,2100,2,178.8,1285,0.8877983898932645,0.9247035651806074
3,2200,2,187.7,1370,0.8728613210663534,0.9247035651806074
3,2300,2,196.8,1461,0.883565133962005,0.9247035651806074
3,2400,2,205.4,1547,0.8702794980862416,0.9247035651806074
3,2500,2,214.5,1636,0.8763131689955754,0.9247035651806074
3,2600,2,223.4,1721,0.8489752276931715,0.9247035651806074
3,2700,2,232.2,1804,0.8615542035155095,0.9247035651806074
3,2800,2,241.0,1885,0.862132267659419,0.9247035651806074
3,2900,2,250.3,1978,0.8970693166050385,0.9247035651806074
3,3000,2,259.6,2076,0.9537076176550183,0.9247035651806074
3,3100,2,269.1,2170,0.9429712787903717,0.9247035651806074
3,3200,2,278.4,2261,0.9238624603586924,0.9247035651806074
3,3300,2,287.5,2354,0.9388431484595421,0.9247035651806074
3,3400,2,296.8,2447,0.9367871576172139,0.9247035651806074
3,3500,2,306.4,2538,0.9387294456647218,0.9247035651806074
3,3600,2,315.8,2634,0.9668094650413634,0.9247035651806074
3,3700,2,325.0,2730,0.9743583448252733,0.9247035651806074
3,3800,2,334.3,2829,0.9834392129438526,0.9247035651806074
3,3900,2,343.6,2927,0.9753991176025529,0.9247035651806074
3,4000,2,352.9,3026,0.9903389621751896,0.9247035651806074
3,4100,2,362.3,3126,0.996243943861807,0.9247035651806074
3,4200,2,371.7,3226,0.9985397057780866,0.9247035651806074
3,4300,2,381.2,3326,0.9994379384799547,0.9247035651806074
3,4400,2,390.6,3426,0.9997814795200377,0.9247035651806074
3,4500,2,399.4,3518,0.9598183571210915,0.9247035651806074
3,4600,2,409.1,3618,0.9848420117724828,0.9247035651806074
3,4700,2,418.8,3718,0.9942818513469455,0.9247035651806074
3,4800,2,428.0,3818,0.9977317373355109,0.9247035651806074
3,4900,2,437.2,3918,0.9991002305418615,0.9247035651806074
3,5000,2,446.2,4018,0.9996358345322519,0.9247035651806074
4,0,9,0.0,0,0.1,0.7029477664087778
4,100,9,4.4,20,0.16857541750295393,0.7029477664087778
4,200,9,9.9,35,0.16326483194687325,0.7029477664087778
4,300,9,16.1,55,0.20964347361986282,0.7029477664087778
4,400,9,20.4,77,0.2520746476542965,0.7029477664087778
4,500,9,25.9,105,0.28528401993591995,0.7029477664087778
4,600,9,31.9,129,0.28935187705195703,0.7029477664087778
4,700,9,37.1,157,0.29717063071091626,0.7029477664087778
4,800,9,43.2,195,0.36850161273164606,0.7029477664087778
4,900,9,49.8,228,0.3456944979942947,0.7029477664087778
4,1000,9,55.8,263,0.338715770130956,0.7029477664087778
4,1100,9,61.7,303,0.3686748696999191,0.7029477664087778
4,1200,9,67.6,333,0.3500269084357503,0.7029477664087778
4,1300,9,73.7,374,0.3864673252733126,0.7029477664087778
4,1400,9,79.5,416,0.41201379300799235,0.7029477664087778
4,1500,9,85.9,468,0.4576114741995262,0.7029477664087778
4,1600,9,93.3,501,0.38724696279621457,0.7029477664087778
4,1700,9,99.4,551,0.43253611390138286,0.7029477664087778
4,1800,9,104.9,592,0.42242319780524334,0.7029477664087778
4,1900,9,110.8,633,0.4309061351913963,0.7029477664087778
4,2000,9,117.3,656,0.3628867611956768,0.7029477664087778
4,2100,9,123.8,685,0.3634659169976067,0.7029477664087778
4,2200,9,130.1,729,0.41646923654793744,0.7029477664087778
4,2300,9,136.7,758,0.34540265690349337,0.7029477664087778
4,2400,9,143.4,807,0.445827755959495,0.7029477664087778
4,2500,9,150.2,862,0.531316539531723,0.7029477664087778
4,2600,9,156.9,907,0.5379255503622861,0.7029477664087778
4,2700,9,163.2,961,0.5739391833605064,0.7029477664087778
4,2800,9,170.1,1019,0.579107901130932,0.7029477664087778
4,2900,9,177.0,1078,0.5767614262662064,0.7029477664087778
4,3000,9,184.1,1149,0.6445983963958589,0.7029477664087778
