Gambler #,Round #,OptimalArm,Average reward, Times optimal action picked,Probability of Picking Optimal
17,3300,9,233.5,1015,0.6857630568692842,0.9736842383384606
17,3400,9,242.7,1081,0.6591073264218743,0.9736842383384606
17,3500,9,249.7,1147,0.6481465312287616,0.9736842383384606
17,3600,9,257.7,1209,0.6518165533309634,0.9736842383384606
17,3700,9,266.1,1269,0.607856518213455,0.9736842383384606
17,3800,9,274.2,1334,0.6249165810410193,0.9736842383384606
17,3900,9,282.7,1400,0.6336121354846791,0.9736842383384606
17,4000,9,291.4,1462,0.62273925886424,0.9736842383384606
17,4100,9,300.2,1530,0.6593025791992041,0.9736842383384606
17,4200,9,309.4,1603,0.711205890297429,0.9736842383384606
17,4300,9,318.3,1678,0.7465693622383234,0.9736842383384606
17,4400,9,326.8,1747,0.7078032850760846,0.9736842383384606
17,4500,9,335.6,1821,0.726752595391298,0.9736842383384606
17,4600,9,344.5,1896,0.7368613668022636,0.9736842383384606
17,4700,9,352.8,1967,0.6925874434563133,0.9736842383384606
17,4800,9,361.2,2017,0.5727430925072984,0.9736842383384606
17,4900,9,370.1,2060,0.4954462640280174,0.9736842383384606
17,5000,9,377.8,2108,0.4777995112877511,0.9736842383384606
18,0,8,0.0,0,0.1,0.8688137952278376
18,100,8,3.2,11,0.15416411666188723,0.8688137952278376
18,200,8,8.9,36,0.2301260640385662,0.8688137952278376
18,300,8,14.9,61,0.2507025901454019,0.8688137952278376
18,400,8,20.5,77,0.22724674203050757,0.8688137952278376
18,500,8,26.8,107,0.27333291454055425,0.8688137952278376
18,600,8,32.8,134,0.31389205299383777,0.8688137952278376
18,700,8,39.5,164,0.31115002188698443,0.8688137952278376
18,800,8,45.6,195,0.308028869181831,0.8688137952278376
18,900,8,51.2,223,0.294969582289131,0.8688137952278376
18,1000,8,57.9,255,0.2890850840011257,0.8688137952278376
18,1100,8,64.0,281,0.2786747068937166,0.8688137952278376
18,1200,8,70.0,316,0.3273742925879362,0.8688137952278376
18,1300,8,76.0,343,0.3003266097713528,0.8688137952278376
18,1400,8,82.7,377,0.3300904147897545,0.8688137952278376
18,1500,8,89.2,410,0.2981665695968235,0.8688137952278376
18,1600,8,96.3,449,0.32543671060094126,0.8688137952278376
18,1700,8,103.3,488,0.3392513421538644,0.8688137952278376
18,1800,8,109.2,514,0.2743853957285416,0.8688137952278376
18,1900,8,114.9,547,0.329151763339555,0.8688137952278376
18,2000,8,121.1,588,0.36079308032337853,0.8688137952278376
18,2100,8,127.8,625,0.36156586177688005,0.8688137952278376
18,2200,8,135.8,651,0.2919738890425323,0.8688137952278376
18,2300,8,142.8,681,0.29785357111874206,0.8688137952278376
18,2400,8,149.9,701,0.23019436383050507,0.8688137952278376
18,2500,8,156.9,713,0.17199448902635242,0.8688137952278376
18,2600,8,163.7,740,0.23077076877164351,0.8688137952278376
18,2700,8,171.0,761,0.2190921605332687,0.8688137952278376
18,2800,8,176.6,774,0.16518414150992242,0.8688137952278376
18,2900,8,181.5,791,0.1789636083550056,0.8688137952278376
18,3000,8,187.5,820,0.25732662625915687,0.8688137952278376
18,3100,8,193.6,843,0.2653123436093798,0.8688137952278376
18,3200,8,199.8,877,0.2874171196148775,0.8688137952278376
18,3300,8,205.7,912,0.3270428596936895,0.8688137952278376
18,3400,8,211.8,948,0.3239542724198513,0.8688137952278376
18,3500,8,218.3,988,0.35236830170976535,0.8688137952278376
18,3600,8,224.3,1016,0.2883153002481984,0.8688137952278376
18,3700,8,229.8,1049,0.31556276676549755,0.8688137952278376
18,3800,8,235.8,1087,0.35595217208487023,0.8688137952278376
18,3900,8,242.1,1131,0.3743237135153443,0.8688137952278376
18,4000,8,248.9,1181,0.42830261265927183,0.8688137952278376
18,4100,8,255.4,1209,0.35492681505654633,0.8688137952278376
18,4200,8,262.3,1243,0.33976640671082886,0.8688137952278376
18,4300,8,268.2,1262,0.26555444105743253,0.8688137952278376
18,4400,8,274.0,1300,0.327657803244624,0.8688137952278376
18,4500,8,279.9,1340,0.36050902207452046,0.8688137952278376
18,4600,8,286.4,1386,0.39428045348405916,0.8688137952278376
18,4700,8,293.3,1423,0.38595677128258243,0.8688137952278376
18,4800,8,299.6,1457,0.3538727220255515,0.8688137952278376
18,4900,8,304.7,1483,0.3094038290151971,0.8688137952278376
18,5000,8,311.6,1513,0.3072321968173845,0.8688137952278376
19,0,3,0.0,0,0.1,0.9926151634920465
19,100,3,3.9,12,0.14333248815078237,0.9926151634920465
19,200,3,9.6,43,0.2893205367650928,0.9926151634920465
19,300,3,15.9,71,0.2927823550073725,0.9926151634920465
19,400,3,21.7,95,0.2965548960394998,0.9926151634920465
19,500,3,26.7,127,0.357166835493277,0.9926151634920465
19,600,3,32.8,163,0.39145566199108905,0.9926151634920465
19,700,3,39.4,197,0.393655458145734,0.9926151634920465
19,800,3,46.2,233,0.4045456038538116,0.9926151634920465
19,900,3,52.9,268,0.37997363280714325,0.9926151634920465
19,1000,3,59.2,297,0.3444415760510478,0.9926151634920465
19,1100,3,66.0,329,0.3432316413476,0.9926151634920465
19,1200,3,73.3,371,0.39822187188364405,0.9926151634920465
19,1300,3,80.1,409,0.42150532830947823,0.9926151634920465
19,1400,3,87.9,460,0.49240130111388697,0.9926151634920465
19,1500,3,95.2,511,0.5285539998918569,0.9926151634920465
19,1600,3,102.5,563,0.5575931551678103,0.9926151634920465
19,1700,3,110.3,614,0.5384155709905121,0.9926151634920465
19,1800,3,117.8,665,0.5218958194682306,0.9926151634920465
19,1900,3,125.0,717,0.549593167490956,0.9926151634920465
19,2000,3,132.2,765,0.5238191361961527,0.9926151634920465
19,2100,3,140.2,828,0.6128725480699525,0.9926151634920465
19,2200,3,148.4,880,0.5618512292969245,0.9926151634920465
19,2300,3,155.9,944,0.6366755888729343,0.9926151634920465
19,2400,3,163.5,1013,0.6656580163242569,0.9926151634920465
19,2500,3,171.4,1075,0.6583714135478723,0.9926151634920465
19,2600,3,178.6,1134,0.6470989480888908,0.9926151634920465
19,2700,3,187.1,1201,0.6643293899108073,0.9926151634920465
19,2800,3,194.6,1256,0.6225936524740459,0.9926151634920465
19,2900,3,202.5,1323,0.6768102496811204,0.9926151634920465
19,3000,3,210.5,1385,0.6424154518547988,0.9926151634920465
19,3100,3,216.9,1436,0.5772848034332791,0.9926151634920465
19,3200,3,224.9,1499,0.6300884181611053,0.9926151634920465
19,3300,3,233.3,1563,0.63881879277699,0.9926151634920465
19,3400,3,241.4,1627,0.6496597134962454,0.9926151634920465
19,3500,3,250.2,1709,0.7661291495739575,0.9926151634920465
19,3600,3,258.8,1789,0.7765961082851076,0.9926151634920465
19,3700,3,267.3,1865,0.7707937049244338,0.9926151634920465
19,3800,3,276.4,1944,0.8020523057703283,0.9926151634920465
19,3900,3,284.8,2018,0.7815159597445075,0.9926151634920465
19,4000,3,294.1,2101,0.8085292826423547,0.9926151634920465
19,4100,3,303.0,2187,0.8488643980020206,0.9926151634920465
19,4200,3,311.8,2266,0.8229881671256943,0.9926151634920465
19,4300,3,320.6,2346,0.8133747580241285,0.9926151634920465
19,4400,3,329.2,2421,0.770317908730293,0.9926151634920465
19,4500,3,338.5,2505,0.8299243150021279,0.9926151634920465
19,4600,3,347.4,2580,0.7802443602264194,0.9926151634920465
19,4700,3,356.7,2665,0.833791696312538,0.9926151634920465
19,4800,3,366.0,2751,0.8477588533929987,0.9926151634920465
19,4900,3,375.1,2835,0.8477426105625626,0.9926151634920465
19,5000,3,384.0,2922,0.8576895824117219,0.9926151634920465
